"year","LS0A11CD","LS0A11NM","c1","c2","c3","c4","c5","c0","male","female","unknowsex","avgage","PNT_COUNT","PERCENTAGE","FREQUENCY","SUM_Field15","total_incidents"
"2020","E01000044","Barking and Dagenham 016D","6","39","7","8","1","0","31","29","1","45","3","0.002552409","4","11","61"
"2020","E01000045","Barking and Dagenham 017C","5","31","14","3","NULL","1","24","32","1","46","2","0.001701606","4","31","57"
"2020","E01000046","Barking and Dagenham 017D","5","37","6","5","NULL","2","31","29","0","46","1","0.000850803","4","12","60"
"2020","E01000048","Barking and Dagenham 021B","2","9","4","2","NULL","0","8","8","1","38","7","0.005955622","4","10","17"
"2020","E01000049","Barking and Dagenham 021C","1","27","5","NULL","1","0","20","20","1","43","12","0.010209638","4","34","41"
"2020","E01000050","Barking and Dagenham 019C","2","41","12","2","NULL","0","31","30","2","47","3","0.002552409","4","10","63"
"2020","E01000051","Barking and Dagenham 021D","NULL","19","6","3","28",,"7","20","0","33","4","0.003403213","3","6",
"2020","E01000052","Barking and Dagenham 019D","6","41","13","1","12","2","30","44","0","50","1","0.000850803","4","33","75"
"2020","E01000053","Barking and Dagenham 020A","10","56","17","1","3","4","35","52","3","58","4","0.003403213","4","20","91"
"2020","E01000054","Barking and Dagenham 018A","7","39","10","NULL","NULL","0","18","41","0","48","9","0.007657228","4","16","61"
"2020","E01000055","Barking and Dagenham 018B","5","33","11","NULL","54",,"23","25","1","46","5","0.004254016","3","10",
"2020","E01000056","Barking and Dagenham 018C","6","44","17","2","6","5","38","38","3","53","2","0.001701606","4","46","80"
"2020","E01000057","Barking and Dagenham 012A","9","40","12","NULL","68",,"28","40","0","50","5","0.004254016","4","16",
"2020","E01000058","Barking and Dagenham 018D","6","33","20","1","4","0","35","28","1","44","2","0.001701606","4","12","64"
"2020","E01000059","Barking and Dagenham 013C","5","59","23","1","6","2","21","75","0","70","1","0.000850803","4","8","96"
"2020","E01000060","Barking and Dagenham 006B","3","72","24","NULL","3","0","36","73","4","49","1","0.000850803","4","17","113"
"2020","E01000061","Barking and Dagenham 006C","8","81","34","NULL","131",,"42","88","1","40","2","0.001701606","4","19",
"2020","E01000062","Barking and Dagenham 006D","5","41","19","1","NULL","1","36","36","0","52","3","0.002552409","4","18","72"
"2020","E01000063","Barking and Dagenham 004A","6","28","12","NULL","51",,"16","31","1","37","13","0.011060441","4","11",
"2020","E01000064","Barking and Dagenham 006E","8","74","23","4","10","6","43","76","3","59","3","0.002552409","4","14","125"
"2020","E01000065","Barking and Dagenham 007A","10","60","24","NULL","NULL","1","54","44","1","56","6","0.005104819","4","10","100"
"2020","E01000066","Barking and Dagenham 011A","3","34","12","NULL","52",,"21","31","0","47","10","0.008508032","4","20",
"2020","E01000067","Barking and Dagenham 011B","4","51","13","1","NULL","4","41","35","3","47","2","0.001701606","4","21","79"
"2020","E01000068","Barking and Dagenham 016E","6","42","9","3","NULL","0","29","41","0","52","3","0.002552409","4","17","70"
"2020","E01000069","Barking and Dagenham 011C","2","19","4","NULL","28",,"10","17","0","42","10","0.008508032","4","18",
"2020","E01000070","Barking and Dagenham 011D","5","41","12","1","3","0","38","24","0","40","2","0.001701606","4","27","62"
"2020","E01000071","Barking and Dagenham 011E","23","73","23","NULL","11","10","37","101","3","56","22","0.018717669","4","12","141"
"2020","E01000072","Barking and Dagenham 017E","6","46","17","1","8","1","40","37","1","52","7","0.005955622","4","31","79"
"2020","E01000073","Barking and Dagenham 012B","3","45","19","2","8","2","44","34","1","45","3","0.002552409","4","19","79"
"2020","E01000074","Barking and Dagenham 012C","2","42","10","2","NULL","2","25","39","0","42","24","0.020419276","4","21","64"
"2020","E01000075","Barking and Dagenham 012D","7","42","12","3","15","0","41","36","2","48","17","0.014463654","4","26","79"
"2020","E01000076","Barking and Dagenham 012E","5","40","23","3","NULL","2","24","55","1","52","13","0.011060441","4","15","80"
"2020","E01000077","Barking and Dagenham 008F","6","33","20","1","NULL","2","31","37","2","43","13","0.011060441","4","18","72"
"2020","E01000078","Barking and Dagenham 007B","1","53","13","2","9","1","26","53","0","55","6","0.005104819","4","9","79"
"2020","E01000079","Barking and Dagenham 009E","39","13","NULL","NULL","2","0","30","30","0","49","3","0.002552409","4","13","62"
"2020","E01000080","Barking and Dagenham 007C","6","32","13","1","NULL","0","15","43","2","39","5","0.004254016","4","10","61"
"2020","E01000081","Barking and Dagenham 007D","5","35","13","2","NULL","1","28","35","0","62","3","0.002552409","4","10","65"
"2020","E01000082","Barking and Dagenham 007E","5","33","14","2","NULL","2","25","34","2","38","1","0.000850803","4","20","62"
"2020","E01000083","Barking and Dagenham 007F","4","31","4","1","7","1","18","27","0","45","5","0.004254016","4","11","48"
"2020","E01000084","Barking and Dagenham 013D","4","39","22","9","1","0","43","32","0","42","1","0.000850803","4","12","75"
"2020","E01000085","Barking and Dagenham 013E","6","37","12","1","NULL","0","30","28","1","43","4","0.003403213","3","13","59"
"2020","E01000086","Barking and Dagenham 013F","1","56","7","1","NULL","2","23","46","1","61","2","0.001701606","4","7","70"
"2020","E01000087","Barking and Dagenham 020B","5","34","15","3","6","1","24","38","1","40","5","0.004254016","4","73","64"
"2020","E01000088","Barking and Dagenham 020C","6","62","23","2","11","2","35","67","3","56","1","0.000850803","4","17","106"
"2020","E01000089","Barking and Dagenham 020D","2","36","15","NULL","NULL","0","25","34","0","58","7","0.005955622","4","12","61"
"2020","E01000090","Barking and Dagenham 020E","5","41","13","1","NULL","0","27","34","1","40","5","0.004254016","4","21","62"
"2020","E01000091","Barking and Dagenham 022A","4","43","11","1","5","0","29","35","0","45","4","0.003403213","4","29","64"
"2020","E01000092","Barking and Dagenham 019E","10","112","50","3","23","2","85","105","7","39","1","0.000850803","4","118","200"
"2020","E01000093","Barking and Dagenham 022B","3","41","13","10","1","0","31","36","0","44","4","0.003403213","4","26","68"
"2020","E01000094","Barking and Dagenham 022C","4","26","19","NULL","NULL","0","28","29","3","32","1","0.000850803","4","44","60"
"2020","E01000095","Barking and Dagenham 018E","7","55","15","1","NULL","1","54","31","3","43","2","0.001701606","4","86","88"
"2020","E01000096","Barking and Dagenham 022D","6","35","12","1","12","3","31","35","2","45","3","0.002552409","4","53","69"
"2020","E01000097","Barking and Dagenham 023C","7","55","20","3","NULL","3","31","59","3","54","3","0.002552409","4","15","93"
"2020","E01000098","Barking and Dagenham 023D","4","45","14","2","4","1","37","33","0","52","4","0.003403213","4","7","70"
"2020","E01000099","Barking and Dagenham 023E","9","42","15","NULL","70",,"35","35","0","46","1","0.000850803","4","20",
"2020","E01000100","Barking and Dagenham 004B","4","32","11","NULL","6","1","28","25","1","44","4","0.003403213","4","9","55"
"2020","E01000101","Barking and Dagenham 004C","7","60","21","NULL","NULL","0","35","55","1","52","5","0.004254016","4","16","91"
"2020","E01000102","Barking and Dagenham 007G","8","39","19","2","11","1","35","44","1","58","3","0.002552409","4","12","80"
"2020","E01000103","Barking and Dagenham 014A","5","38","14","10","1","0","24","42","0","48","4","0.003403213","4","14","68"
"2020","E01000104","Barking and Dagenham 014B","3","54","22","10","3","0","52","38","1","49","3","0.002552409","4","22","92"
"2020","E01000105","Barking and Dagenham 014C","9","84","22","2","NULL","2","57","70","0","47","1","0.000850803","4","17","128"
"2020","E01000106","Barking and Dagenham 014D","5","52","24","1","6","3","46","44","1","51","1","0.000850803","4","28","91"
"2020","E01000107","Barking and Dagenham 010C","3","35","8","3","4","0","20","32","1","48","12","0.010209638","4","8","53"
"2020","E01000108","Barking and Dagenham 010D","4","26","8","1","5","2","24","20","0","47","7","0.005955622","4","15","46"
"2020","E01000109","Barking and Dagenham 004D","7","53","18","8","2","0","31","57","0","42","7","0.005955622","4","16","88"
"2020","E01000110","Barking and Dagenham 002C","5","24","6","1","NULL","1","20","21","0","56","3","0.002552409","4","12","43"
"2020","E01000111","Barking and Dagenham 002D","5","57","15","1","4","0","31","50","0","54","10","0.008508032","4","22","82"
"2020","E01000112","Barking and Dagenham 002E","3","33","9","2","NULL","2","26","29","0","45","4","0.003403213","4","37","55"
"2020","E01000113","Barking and Dagenham 002F","3","25","8","4","NULL","1","20","24","0","41","34","0.028927307","4","12","45"
"2020","E01000114","Barking and Dagenham 004E","7","46","14","1","NULL","2","43","38","0","44","2","0.001701606","4","30","81"
"2020","E01000115","Barnet 009A","1","35","6","1","1","1","20","25","0","52","3","0.002552409","3","21","45"
"2020","E01000116","Barnet 009B","1","27","6","1","3","2","12","27","0","60","3","0.002552409","4","14","40"
"2020","E01000117","Barnet 010A","4","28","19","6","7","0","20","42","1","60","2","0.001701606","4","28","64"
"2020","E01000118","Barnet 010B","4","35","10","1","5","3","27","31","0","62","1","0.000850803","3","31","58"
"2020","E01000119","Barnet 009C","3","33","14","4","NULL","0","24","31","1","63","4","0.003403213","4","20","56"
"2020","E01000120","Barnet 009D","2","22","7","2","2","1","16","18","1","54","3","0.002552409","4","17","36"
"2020","E01000121","Barnet 010C","5","40","14","1","NULL","3","35","30","0","62","2","0.001701606","4","19","65"
"2020","E01000122","Barnet 009E","6","19","11","NULL","NULL","1","20","19","0","64","4","0.003403213","3","32","39"
"2020","E01000123","Barnet 010D","4","26","12","1","7","0","23","27","0","49","4","0.003403213","4","26","50"
"2020","E01000124","Barnet 010E","4","32","11","3","5","2","21","36","0","43","5","0.004254016","4","37","57"
"2020","E01000125","Barnet 024A","11","122","35","1","11","39","99","118","2","50","3","0.002552409","4","52","219"
"2020","E01000126","Barnet 026A","9","38","10","3","10","1","42","29","0","41","1","0.000850803","4","30","71"
"2020","E01000127","Barnet 024B","2","22","9","NULL","NULL","1","20","17","0","40","1","0.000850803","3","12","37"
"2020","E01000128","Barnet 024C","3","30","15","1","4","1","27","23","2","49","1","0.000850803","4","17","54"
"2020","E01000129","Barnet 024D","7","63","23","2","NULL","4","51","50","4","54","11","0.009358835","4","23","106"
"2020","E01000130","Barnet 021A","4","43","12","NULL","NULL","0","33","29","0","43","2","0.001701606","4","21","63"
"2020","E01000131","Barnet 024E","4","27","10","NULL","48",,"14","30","2","40","2","0.001701606","3","24",
"2020","E01000132","Barnet 021B","2","20","8","1","31",,"17","14","0","37","2","0.001701606","4","9",
"2020","E01000133","Barnet 021C","9","40","13","3","NULL","6","25","47","1","55","4","0.003403213","4","17","73"
"2020","E01000134","Barnet 024F","2","27","14","2","4","3","26","23","0","61","1","0.000850803","4","13","52"
"2020","E01000135","Barnet 038A","2","37","12","3","NULL","2","37","19","1","63","8","0.006806425","3","18","59"
"2020","E01000136","Barnet 038B","3","19","11","2","4","1","22","16","1","61","4","0.003403213","4","17","40"
"2020","E01000137","Barnet 041A","1","34","27","NULL","2","0","37","27","2","47","1","0.000850803","4","24","66"
"2020","E01000138","Barnet 040A","7","46","33","1","10","6","43","58","2","43","2","0.001701606","4","20","103"
"2020","E01000139","Barnet 041B","3","33","16","NULL","3","0","21","35","1","52","2","0.001701606","3","19","57"
"2020","E01000140","Barnet 041C","1","21","12","1","3","2","13","25","1","51","2","0.001701606","4","17","40"
"2020","E01000141","Barnet 039A","5","60","21","2","7","2","53","40","4","43","1","0.000850803","4","109","97"
"2020","E01000142","Barnet 040B","5","65","14","1","9","5","38","61","0","49","6","0.005104819","4","35","99"
"2020","E01000143","Barnet 041D","2","69","22","4","97",,"70","26","0","66","10","0.008508032","4","15",
"2020","E01000144","Barnet 038C","5","41","10","8","1","0","36","29","0","46","6","0.005104819","4","24","65"
"2020","E01000145","Barnet 037A","2","17","10","1","NULL","0","21","13","0","47","4","0.003403213","3","19","34"
"2020","E01000146","Barnet 038D","4","39","28","NULL","2","0","35","38","2","52","14","0.011911244","4","21","75"
"2020","E01000147","Barnet 030A","2","17","13","NULL","33",,"16","16","1","46","1","0.000850803","4","18",
"2020","E01000148","Barnet 030B","11","79","24","NULL","14","3","67","62","3","38","1","0.000850803","4","31","132"
"2020","E01000150","Barnet 036A","8","48","20","1","8","2","44","43","0","53","1","0.000850803","4","99","87"
"2020","E01000151","Barnet 026B","2","32","9","5","2","0","22","26","2","36","12","0.010209638","4","14","50"
"2020","E01000152","Barnet 026C","6","33","7","NULL","8","1","24","29","2","35","2","0.001701606","4","14","55"
"2020","E01000153","Barnet 026D","2","51","13","4","NULL","2","23","52","0","55","32","0.027225701","4","22","76"
"2020","E01000154","Barnet 026E","5","40","12","NULL","8","2","29","37","1","51","6","0.005104819","4","10","67"
"2020","E01000155","Barnet 030D","14","71","37","1","24","1","78","67","2","32","5","0.004254016","4","32","148"
"2020","E01000156","Barnet 022A","33","11","2","2","1","0","25","23","1","52","3","0.002552409","4","26","49"
"2020","E01000157","Barnet 022B","1","21","6","3","3","0","15","18","1","65","2","0.001701606","3","27","34"
"2020","E01000158","Barnet 015A","19","7","5","31",,,"10","21","0","50","1","0.000850803","4","40",
"2020","E01000159","Barnet 015B","3","40","12","1","1","0","28","29","0","55","16","0.013612851","4","28","57"
"2020","E01000160","Barnet 015C","9","40","20","1","4","1","24","48","3","44","7","0.005955622","4","52","75"
"2020","E01000161","Barnet 015D","2","45","16","1","8","3","38","35","2","57","5","0.004254016","4","47","75"
"2020","E01000162","Barnet 015E","3","58","18","1","7","1","41","45","2","63","2","0.001701606","4","28","88"
"2020","E01000163","Barnet 022C","37","25","3","NULL","1","0","18","56","0","40","5","0.004254016","3","37","75"
"2020","E01000164","Barnet 022D","6","40","15","4","NULL","2","21","45","5","46","2","0.001701606","4","74","71"
"2020","E01000165","Barnet 022E","3","31","12","2","4","0","23","29","0","47","1","0.000850803","4","37","52"
"2020","E01000166","Barnet 003A","3","23","13","3","NULL","1","23","21","1","56","6","0.005104819","4","21","46"
"2020","E01000167","Barnet 002A","2","24","6","NULL","4","1","18","15","2","51","1","0.000850803","4","8","38"
"2020","E01000168","Barnet 003B","3","29","7","3","2","0","26","17","1","72","4","0.003403213","4","17","44"
"2020","E01000169","Barnet 003C","5","23","13","2","43",,"18","23","1","52","1","0.000850803","3","25",
